AC,priority,label-val,between_connectivity,cluster
RR353,False,0,0,2.0
RR354,False,0,0,1.0
RR355,False,0,0,0.0
RR356,False,0,0,3.0
RR358,False,1,0,1.0
RR360,False,1,0,1.0
RR362,False,1,0,1.0
RR363,False,1,0,0.0
RR365,False,1,0,1.0
RR366,False,1,0,1.0
RR367,False,0,0,3.0
RR371,False,0,0,3.0
RR375,False,1,0,3.0
RR379,False,1,0,4.0
RR381,False,1,0,2.0
RR384,False,1,0,3.0
RR385,False,1,0,3.0
RR387,False,1,0,3.0
RR4,False,0,0,0.0
RR401A,False,0,0,3.0
RR403A,False,0,0,3.0
RR404A,False,1,0,3.0
RR404B,False,1,0,3.0
RR415,False,1,0,0.0
RR417,False,1,0,3.0
RR417A,False,0,0,3.0
RR417B,False,0,0,3.0
RR46,False,1,0,0.0
RR56,False,1,0,3.0
RR58,False,0,0,3.0
RR60,False,0,0,3.0
RR61,False,0,0,3.0
RR62,False,0,0,3.0
RR63,False,0,0,3.0
RR64,False,0,0,3.0
RR65,False,1,0,3.0
RR67,False,0,0,2.0
RR68,False,0,0,0.0
RR70,False,1,0,3.0
RR73,False,0,0,0.0
RR74,False,0,0,3.0
RR78,False,0,0,0.0
RR8,False,1,0,3.0
RR81,False,0,0,3.0
RR83,False,0,0,0.0
RR85,False,1,0,4.0
RR86,False,0,0,0.0
RR87,False,1,0,1.0
RR89,False,1,0,1.0
RR90,False,0,0,1.0
RR91,False,0,0,1.0
RR93,False,1,0,1.0
RR94,False,0,0,4.0
RR96,False,0,0,1.0
RR97,False,0,0,0.0
RR98,False,0,0,0.0
RR99,False,0,0,1.0
RHR1,False,0,0,3.0
RHR100,False,0,0,0.0
RHR105,False,0,0,1.0
RHR109,False,1,0,1.0
RHR11,False,0,0,3.0
RHR113,False,0,0,1.0
RHR116,False,1,0,1.0
RHR123,False,1,0,1.0
RHR126,False,0,0,1.0
RHR129,False,0,0,1.0
RHR130,False,0,0,1.0
RHR131,False,0,0,1.0
RHR132,False,1,0,1.0
RHR133,False,1,0,2.0
RHR134,False,1,0,2.0
RHR136,False,1,0,1.0
RHR137,False,0,0,1.0
RHR138,False,0,0,1.0
RHR141,False,0,0,2.0
RHR142,False,0,0,1.0
RHR143,False,0,0,1.0
RHR144,False,0,0,1.0
RHR145,False,0,0,0.0
RHR154,False,0,0,1.0
RHR156,False,1,0,0.0
RHR159,False,0,0,1.0
RHR16,False,0,0,2.0
RHR162,False,0,0,2.0
RHR164,False,0,0,3.0
RHR166,False,0,0,1.0
RHR169,False,1,0,3.0
RHR17,False,0,0,3.0
RHR170,False,0,0,4.0
RHR2,False,1,0,3.0
RHR21,False,1,0,4.0
RHR25,False,0,0,4.0
RHR27,False,1,0,2.0
RHR31,False,0,0,3.0
RHR32,False,0,0,4.0
RHR37,False,0,0,0.0
RHR39,False,0,0,1.0
RHR40,False,0,0,1.0
RHR41,False,0,0,1.0
RHR43,False,0,0,0.0
RHR47,False,0,0,4.0
RHR5,False,1,0,3.0
RHR51,False,0,0,2.0
RHR6,False,1,0,3.0
RHR7,False,1,0,3.0
RHR70,False,1,0,0.0
RHR73,False,1,0,1.0
RHR74,False,0,0,1.0
RHR79,False,0,0,1.0
RHR82,False,0,0,2.0
RHR83,False,1,0,3.0
RHR86,False,0,0,2.0
RHR89,False,0,0,1.0
RHR9,False,1,0,3.0
RHR90,False,1,0,0.0
RHR94,False,1,0,3.0
RPR10,False,0,0,2.0
RPR106,False,1,0,1.0
RPR107,False,0,0,2.0
RPR11,False,0,0,3.0
RPR14,False,1,0,1.0
RPR149,False,1,0,3.0
RPR16,False,1,0,1.0
RPR17,False,0,0,1.0
RPR19,False,1,0,3.0
RPR196,False,0,0,1.0
RPR197,False,0,0,1.0
RPR20,False,0,0,2.0
RPR201,False,0,0,1.0
RPR202,False,0,0,2.0
RPR205,False,1,0,1.0
RPR207,False,1,0,2.0
RPR208,False,0,0,1.0
RPR211,False,0,0,0.0
RPR212,False,0,0,1.0
RPR213,False,1,0,2.0
RPR214,False,0,0,1.0
RPR216,False,1,0,4.0
RPR217,False,0,0,1.0
RPR218,False,1,0,1.0
RPR219,False,0,0,2.0
RPR221,False,0,0,1.0
RPR224,False,0,0,4.0
RPR226,False,0,0,3.0
RPR227,False,1,0,2.0
RPR229,False,0,0,3.0
RPR230,False,1,0,4.0
RPR232,False,0,0,1.0
RPR234,False,1,0,3.0
RPR235,False,1,0,0.0
RPR236,False,0,0,1.0
RPR241,False,1,0,3.0
RPR243,False,0,0,1.0
RPR244,False,0,0,0.0
RPR247A,False,1,0,3.0
RPR25,False,1,0,2.0
RPR254,False,1,0,1.0
RPR26,False,1,0,2.0
RPR267,False,1,0,3.0
RPR267A,False,0,0,3.0
RPR27,False,0,0,2.0
RPR280,False,0,0,0.0
RPR299,False,1,0,3.0
RPR3,False,1,0,0.0
RPR30,False,1,0,0.0
RPR31,False,0,0,0.0
RPR32,False,1,0,2.0
RPR35,False,1,0,2.0
RPR37,False,1,0,2.0
RPR38,False,1,0,2.0
RPR39,False,0,0,2.0
RPR40,False,1,0,1.0
RPR41,False,1,0,1.0
RPR42,False,1,0,3.0
RPR43,False,1,0,3.0
RPR46,False,1,0,4.0
RPR49,False,1,0,0.0
RPR5,False,1,0,0.0
RPR50,False,0,0,2.0
RPR54,False,0,0,2.0
RPR57,False,0,0,0.0
RPR58,False,1,0,2.0
RPR6,False,0,0,0.0
RPR61,False,1,0,2.0
RPR64,False,0,0,1.0
RPR65,False,1,0,4.0
RPR66,False,1,0,2.0
RPR67,False,1,0,3.0
RPR68,False,1,0,0.0
RPR70,False,1,0,4.0
RPR73,False,1,0,3.0
RPR74,False,1,0,3.0
RPR77,False,1,0,3.0
RPR80,False,1,0,4.0
RPR81,False,1,0,4.0
RPR89,False,1,0,0.0
RPR9,False,1,0,0.0
RPR97,False,1,0,2.0
RRR103A,False,1,0,1.0
RRR103B,False,0,0,1.0
RRR103C,False,0,0,1.0
RRR109A,False,0,0,2.0
RRR109B,False,0,0,2.0
RRR119,False,0,0,3.0
RRR143,False,0,0,3.0
RRR21,False,1,0,3.0
RRR23,False,0,0,1.0
RRR31,False,0,0,0.0
RRR33,False,0,0,1.0
RRR40,False,0,0,2.0
RRR41,False,1,0,1.0
RRR42,False,1,0,0.0
RRR43,False,1,0,0.0
RRR44,False,0,0,2.0
RRR54,False,0,0,1.0
RRR56,False,0,0,1.0
RRR57,False,1,0,2.0
RRR64,False,0,0,2.0
RRR65,False,1,0,2.0
RRR66,False,1,0,4.0
RRR67,False,1,0,1.0
RRR70,False,1,0,1.0
RRR71,False,0,0,1.0
RRR73,False,1,0,0.0
RRR74,False,1,0,1.0
RRR76,False,0,0,1.0
RRR79,False,0,0,1.0
RRR81,False,0,0,3.0
RRR82,False,0,0,3.0
RRR83,False,0,0,3.0
RRR84,False,0,0,4.0
RRR86,False,0,0,1.0
RRR87,False,0,0,0.0
RRR92,False,0,0,2.0
RRR93,False,1,0,3.0
RSR102,False,0,0,4.0
RSR104,False,0,0,2.0
RSR105,False,0,0,0.0
RSR106,False,0,0,4.0
RSR110,False,0,0,1.0
RSR112,False,0,0,4.0
RSR13,False,0,0,3.0
RSR139,False,0,0,0.0
RSR149,False,1,0,3.0
RSR15,False,1,0,1.0
RSR162,False,1,0,3.0
RSR166,False,0,0,3.0
RSR168,False,1,0,4.0
RSR193,False,0,0,1.0
RSR196,False,1,0,2.0
RSR197,False,0,0,4.0
RSR198,False,0,0,4.0
RSR199,False,0,0,1.0
RSR200,False,0,0,1.0
RSR201,False,0,0,1.0
RSR211,False,0,0,0.0
RSR213,False,0,0,3.0
RSR230,False,1,0,3.0
RSR233,False,1,0,3.0
RSR235,False,0,0,2.0
RSR237,False,0,0,1.0
RSR24,False,0,0,3.0
RSR247A,False,0,0,2.0
RSR248B,False,0,0,3.0
RSR249,False,0,0,4.0
RSR249A,False,0,0,4.0
RSR249B,False,0,0,4.0
RSR258A,False,0,0,3.0
RSR271,False,1,0,3.0
RSR277,False,1,0,3.0
RSR37,False,0,0,1.0
RSR70,False,1,0,3.0
RSR72,False,1,0,3.0
RSR74,False,1,0,3.0
RSR76,False,0,0,3.0
RSR79,False,0,0,3.0
RSR80,False,0,0,3.0
RSR81,False,0,0,3.0
RSR83,False,0,0,3.0
RSR84,False,1,0,0.0
RSR85,False,0,0,1.0
RSR85A,False,1,0,1.0
RSR87,False,0,0,4.0
RSR88,False,0,0,3.0
RSR89,False,1,0,3.0
RSR90,False,1,0,1.0
RSR91,False,0,0,3.0
RSR93,False,0,0,3.0
RSR96,False,0,0,4.0
RSR97,False,0,0,1.0
RSR99,False,0,0,3.0
SR100,False,0,0,0.0
SR112,False,1,0,0.0
SR115,False,0,0,0.0
SR117,False,1,0,2.0
SR122,False,1,0,2.0
SR131,False,0,0,0.0
SR138,False,0,0,0.0
SR142,False,1,0,0.0
SR148,False,1,0,4.0
SR166,False,0,0,2.0
SR168,False,1,0,2.0
SR185,False,1,0,1.0
SR190,False,1,0,0.0
SR192,False,1,0,3.0
SR193,False,1,0,1.0
SR194,False,1,0,2.0
SR197,False,0,0,4.0
SR199,False,1,0,4.0
SR200,False,1,0,0.0
SR202,False,0,0,2.0
SR204,False,1,0,2.0
SR205,False,1,0,4.0
SR206,False,0,0,4.0
SR208,False,1,0,2.0
SR209,False,1,0,4.0
SR210,False,0,0,3.0
SR211,False,1,0,0.0
SR212,False,1,0,3.0
SR213,False,1,0,2.0
SR215,False,1,0,0.0
SR217,False,0,0,2.0
SR222,False,1,0,2.0
SR225,False,1,0,1.0
SR226,False,1,0,2.0
SR231,False,1,0,2.0
SR232,False,1,0,4.0
SR237,False,1,0,2.0
SR241,False,1,0,3.0
SR242,False,0,0,4.0
SR243,False,1,0,0.0
SR244,False,1,0,2.0
SR247,False,0,0,2.0
SR247A,False,0,0,2.0
SR248,False,1,0,0.0
SR248A,False,0,0,4.0
SR249A,False,0,0,4.0
SR252A,False,0,0,4.0
SR253,False,0,0,4.0
SR255,False,0,0,2.0
SR256,False,1,0,2.0
SR256A,False,0,0,2.0
SR257,False,0,0,2.0
SR258,False,0,0,4.0
SR258A,False,1,0,0.0
SR259,False,1,0,2.0
SR259A,False,0,0,2.0
SR260,False,1,0,0.0
SR260A,False,0,0,3.0
SR261,False,1,0,4.0
SR261A,False,0,0,2.0
SR262,False,0,0,0.0
SR263,False,0,0,2.0
SR263A,False,0,0,2.0
SR264,False,0,0,4.0
SR265,False,0,0,2.0
SR266,False,0,0,4.0
SR266A,False,0,0,0.0
SR267,False,0,0,2.0
SR268,False,0,0,0.0
SR268A,False,1,0,0.0
SR269A,False,0,0,4.0
SR272,False,0,0,0.0
SR275,False,0,0,2.0
SR278,False,0,0,4.0
SR278A,False,0,0,3.0
SR279,False,0,0,2.0
SR280,False,0,0,4.0
SR280A,False,0,0,0.0
SR281,False,0,0,2.0
SR281A,False,0,0,4.0
SR285,False,0,0,0.0
SR285A,False,0,0,2.0
SR288,False,0,0,4.0
SR288A,False,0,0,0.0
SR307,False,1,0,3.0
SR321,False,0,0,3.0
SR322,False,0,0,2.0
SR324,False,1,0,0.0
SR325,False,0,0,4.0
SR326,False,1,0,3.0
SR327,False,0,0,3.0
SR328,False,0,0,3.0
SR329,False,1,0,2.0
SR330,False,1,0,4.0
SR331,False,0,0,0.0
SR332,False,1,0,4.0
SR333,False,1,0,0.0
SR335,False,0,0,2.0
SR337,False,1,0,3.0
SR339,False,1,0,3.0
SR342,False,1,0,4.0
SR343,False,1,0,3.0
SR345,False,1,0,2.0
SR348,False,0,0,2.0
SR349,False,0,0,3.0
SR353,False,1,0,3.0
SR354,False,1,0,2.0
SR356,False,1,0,3.0
SR357,False,0,0,3.0
SR358,False,1,0,1.0
SR359,False,1,0,0.0
SR360,False,1,0,3.0
SR361,False,1,0,3.0
SR362,False,0,0,0.0
SR363,False,1,0,4.0
SR365,False,1,0,0.0
SR366,False,1,0,2.0
SR367,False,1,0,2.0
SR369,False,1,0,3.0
SR370,False,0,0,4.0
SR371,False,1,0,0.0
SR372,False,1,0,3.0
SR373,False,1,0,3.0
SR374,False,1,0,3.0
SR375,False,1,0,4.0
SR377,False,1,0,0.0
SR378,False,0,0,2.0
SR378A,False,1,0,2.0
SR379,False,0,0,3.0
SR380,False,1,0,4.0
SR383,False,1,0,3.0
SR384,False,1,0,3.0
SR386,False,0,0,3.0
SR389,False,0,0,3.0
SR390,False,1,0,4.0
SR392,False,0,0,2.0
SR393,False,1,0,0.0
SR394,False,1,0,3.0
SR395,False,0,0,4.0
SR396,False,1,0,4.0
SR397,False,1,0,3.0
SR398,False,1,0,2.0
SR399,False,1,0,3.0
SR401,False,1,0,4.0
SR404,False,1,0,3.0
SR405,False,1,0,2.0
SR406,False,0,0,3.0
SR407,False,1,0,0.0
SR408,False,1,0,4.0
SR410,False,1,0,3.0
SR411,False,1,0,1.0
SR412,False,1,0,3.0
SR413,False,1,0,3.0
SR414,False,1,0,3.0
SR415,False,1,0,3.0
SR416,False,1,0,0.0
SR418,False,1,0,1.0
SR419,False,0,0,3.0
SR42,False,0,0,3.0
SR420,False,0,0,0.0
SR422,False,0,0,2.0
SR428,False,1,0,3.0
SR431,False,1,0,0.0
SR432,False,0,0,4.0
SR435,False,1,0,2.0
SR438A,False,1,0,3.0
SR441,False,0,0,0.0
SR443,False,0,0,3.0
SR444,False,1,0,3.0
SR447,False,0,0,2.0
SR448,False,1,0,1.0
SR450,False,1,0,4.0
SR452,False,0,0,3.0
SR458,False,0,0,4.0
SR461,False,1,0,3.0
SR464,False,1,0,3.0
SR465,False,0,0,3.0
SR466,False,1,0,4.0
SR467,False,0,0,3.0
SR47,False,0,0,2.0
SR477,False,1,0,3.0
SR478,False,1,0,3.0
SR480,False,1,0,4.0
SR484,False,1,0,0.0
SR488,False,0,0,2.0
SR488A,False,0,0,2.0
SR489,False,1,0,3.0
SR490,False,0,0,3.0
SR492,False,0,0,3.0
SR494,False,1,0,2.0
SR495,False,0,0,1.0
SR500A,False,1,0,4.0
SR502,False,1,0,0.0
SR504,False,0,0,3.0
SR506,False,1,0,2.0
SR507,False,1,0,3.0
SR510,False,1,0,3.0
SR511,False,1,0,3.0
SR512,False,0,0,3.0
SR512S,False,0,0,3.0
SR513,False,0,0,3.0
SR514,False,0,0,2.0
SR515A,False,1,0,3.0
SR518A,False,1,0,0.0
SR519,False,1,0,4.0
SR520S,False,0,0,4.0
SR521,False,0,0,0.0
SR523,False,0,0,0.0
SR524,False,0,0,0.0
SR525,False,1,0,2.0
SR526,False,0,0,2.0
SR527,False,0,0,0.0
SR528,False,0,0,2.0
SR529,False,0,0,4.0
SR53,False,0,0,4.0
SR531,False,0,0,2.0
SR533,False,0,0,4.0
SR534,False,1,0,2.0
SR535,False,1,0,4.0
SR536,False,1,0,4.0
SR537,False,1,0,2.0
SR539,False,0,0,4.0
SR539S,False,1,0,4.0
SR540,False,0,0,0.0
SR541,False,0,0,2.0
SR543,False,1,0,0.0
SR545,False,0,0,3.0
SR547,False,1,0,3.0
SR552,False,1,0,4.0
SR553,False,0,0,4.0
SR554,False,1,0,2.0
SR555,False,1,0,4.0
SR557,False,1,0,2.0
SR559,False,1,0,4.0
SR560,False,1,0,0.0
SR562,False,1,0,2.0
SR563,False,0,0,4.0
SR564,False,0,0,4.0
SR566,False,1,0,4.0
SR568,False,1,0,0.0
SR569,False,1,0,2.0
SR570,False,0,0,0.0
SR571,False,0,0,2.0
SR572,False,1,0,4.0
SR573,False,1,0,0.0
SR574,False,1,0,4.0
SR575,False,0,0,0.0
SR576,False,1,0,2.0
SR577,False,1,0,2.0
SR577A,False,1,0,2.0
SR580,False,1,0,2.0
SR581,False,1,0,2.0
SR582,False,1,0,2.0
SR583,False,1,0,0.0
SR584,False,0,0,2.0
SR585,False,1,0,2.0
SR586,False,1,0,0.0
SR587,False,1,0,4.0
SR588,False,1,0,0.0
SR589,False,1,0,4.0
SR590,False,1,0,0.0
SR592,False,1,0,4.0
SR593,False,1,0,0.0
SR595,False,1,0,4.0
SR596,False,1,0,4.0
SR597,False,1,0,0.0
SR598,False,1,0,0.0
SR600,False,1,0,2.0
SR601,False,1,0,4.0
SR602,False,0,0,4.0
SR606,False,0,0,1.0
SR609,False,1,0,4.0
SR610,False,0,0,1.0
SR614,False,1,0,1.0
SR616,False,1,0,3.0
SR618,False,1,0,1.0
SR621,False,1,0,4.0
SR622,False,0,0,4.0
SR623,False,1,0,0.0
SR627,False,1,0,2.0
SR628,False,0,0,0.0
SR629,False,1,0,1.0
SR630,False,0,0,4.0
SR631,False,1,0,2.0
SR632,False,0,0,1.0
SR638,False,1,0,1.0
SR639,False,1,0,1.0
SR642,False,1,0,4.0
SR647,False,1,0,1.0
SR654,False,1,0,4.0
SR658,False,1,0,2.0
SR659,False,1,0,2.0
SR660,False,1,0,4.0
SR662,False,1,0,4.0
SR663,False,0,0,1.0
SR664,False,1,0,0.0
SR664A,False,0,0,3.0
SR664B,False,0,0,3.0
SR664C,False,0,0,3.0
SR664D,False,1,0,3.0
SR665,False,1,0,3.0
SR670,False,1,0,0.0
SR671,False,0,0,3.0
SR672,False,0,0,3.0
SR673,False,1,0,0.0
SR674,False,1,0,0.0
SR675,False,0,0,1.0
SR676,False,1,0,2.0
SR677,False,1,0,0.0
SR681,False,1,0,0.0
SR686,False,0,0,4.0
SR686A,False,0,0,4.0
SR693,False,1,0,4.0
SR697,False,1,0,4.0
SR697A,False,1,0,4.0
SR700,False,0,0,4.0
SR704,False,0,0,0.0
SAR1,False,1,0,3.0
SAR10,False,1,0,1.0
SAR13,False,1,0,2.0
SAR15,False,1,0,2.0
SAR16,False,1,0,3.0
SAR17,False,1,0,3.0
SAR19,False,1,0,3.0
SAR20,False,1,0,0.0
SAR21,False,1,0,2.0
SAR22,False,0,0,0.0
SAR24,False,0,0,2.0
SAR25,False,1,0,3.0
SAR27,False,1,0,3.0
SAR28,False,1,0,3.0
SAR3,False,1,0,2.0
SAR30,False,1,0,3.0
SAR31,False,1,0,4.0
SAR32,False,1,0,3.0
SAR33,False,0,0,0.0
SAR34,False,0,0,4.0
SAR36,False,1,0,2.0
SAR37,False,0,0,0.0
SAR4,False,1,0,1.0
SAR5,False,0,0,2.0
SAR59,False,0,0,1.0
SAR62,False,1,0,3.0
SAR72,False,1,0,4.0
SAR74,False,1,0,1.0
SAR78,False,1,0,2.0
SAR80,False,1,0,2.0
SAR80A,False,0,0,3.0
SAR80C,False,0,0,3.0
SAR84,False,0,0,3.0
SAR85,False,1,0,4.0
SAR87,False,1,0,3.0
SAR89,False,1,0,3.0
SAR90,False,1,0,3.0
SAR91,False,1,0,3.0
SAR92,False,1,0,3.0
SAR93,False,1,0,2.0
SAR95,False,1,0,0.0
SAR96,False,1,0,2.0
SAR97,False,1,0,4.0
SAR98,False,1,0,2.0
SCR10,False,1,0,4.0
SCR12,False,1,0,0.0
SCR13,False,1,0,2.0
SCR14,False,1,0,3.0
SCR15,False,1,0,1.0
SCR17,False,0,0,1.0
SCR21,False,1,0,3.0
SCR22,False,0,0,3.0
SCR28,False,1,0,3.0
SCR3,False,0,0,4.0
SCR35A,False,1,0,3.0
SCR49,False,1,0,3.0
SCR51,False,0,0,3.0
SCR51A,False,0,0,3.0
SCR54,False,0,0,3.0
SCR55A,False,1,0,3.0
SCR55B,False,1,0,3.0
SCR55C,False,1,0,3.0
SCR59,False,1,0,1.0
SCR60,False,0,0,4.0
SCR62,False,0,0,0.0
SCR63,False,0,0,0.0
SCR64A,False,0,0,1.0
SCR67,False,0,0,3.0
SCR68,False,0,0,4.0
SCR7,False,0,0,2.0
SCR72,False,0,0,4.0
SCR75,False,0,0,3.0
SCR9,False,0,0,4.0
SER1,False,1,0,4.0
SER10,False,1,0,3.0
SER102,False,1,0,4.0
SER103,False,0,0,4.0
SER104,False,1,0,1.0
SER11,False,0,0,3.0
SER110,False,0,0,1.0
SER112,False,1,0,2.0
SER114,False,1,0,2.0
SER114A,False,1,0,3.0
SER114B,False,1,0,3.0
SER114C,False,1,0,3.0
SER115,False,1,0,2.0
SER115A,False,0,0,3.0
SER115B,False,1,0,3.0
SER116,False,1,0,1.0
SER119,False,1,0,2.0
SER12,False,1,0,2.0
SER120,False,1,0,2.0
SER126,False,1,0,3.0
SER126A,False,1,0,3.0
SER13,False,1,0,4.0
SER20,False,1,0,2.0
SER22,False,0,0,1.0
SER23,False,1,0,0.0
SER24,False,1,0,4.0
SER25,False,0,0,3.0
SER26,False,0,0,0.0
SER3,False,1,0,0.0
SER30,False,1,0,0.0
SER32,False,0,0,3.0
SER33,False,0,0,2.0
SER35,False,1,0,3.0
SER38,False,1,0,0.0
SER43,False,0,0,4.0
SER44,False,0,0,2.0
SER47,False,0,0,0.0
SER48,False,1,0,3.0
SER49,False,0,0,4.0
SER5,False,0,0,1.0
SER51,False,0,0,4.0
SER52,False,1,0,0.0
SER53,False,1,0,0.0
SER54,False,0,0,3.0
SER55,False,0,0,1.0
SER57,False,0,0,4.0
SER58,False,0,0,4.0
SER59,False,0,0,4.0
SER60,False,0,0,4.0
SER61,False,0,0,4.0
SER62,False,1,0,0.0
SER63,False,1,0,4.0
SER64,False,0,0,0.0
SER64A,False,1,0,0.0
SER65A,False,1,0,0.0
SER66,False,1,0,4.0
SER67,False,0,0,4.0
SER68,False,0,0,4.0
SER69,False,0,0,2.0
SER7,False,1,0,2.0
SER70,False,0,0,4.0
SER71,False,0,0,0.0
SER72,False,0,0,4.0
SER75,False,1,0,2.0
SER76,False,0,0,0.0
SER78,False,1,0,4.0
SER88,False,1,0,4.0
SER89,False,1,0,1.0
SER9,False,1,0,1.0
SER90,False,0,0,1.0
SER92,False,0,0,1.0
SER97,False,1,0,0.0
SER98,False,0,0,4.0
SFR1,False,0,0,2.0
SFR10,False,0,0,0.0
SFR104,False,0,0,3.0
SFR11,False,1,0,2.0
SFR111,False,0,0,3.0
SFR112,False,1,0,3.0
SFR115,False,0,0,3.0
SFR117,False,1,0,3.0
SFR12,False,0,0,1.0
SFR123,False,1,0,3.0
SFR128,False,1,0,2.0
SFR129,False,0,0,2.0
SFR13,False,1,0,0.0
SFR130,False,1,0,3.0
SFR132,False,0,0,3.0
SFR133,False,0,0,3.0
SFR134,False,0,0,1.0
SFR135,False,0,0,3.0
SFR136,False,0,0,0.0
SFR137,False,1,0,0.0
SFR138,False,0,0,3.0
SFR14,False,0,0,4.0
SFR140,False,1,0,2.0
SFR142,False,0,0,0.0
SFR143,False,0,0,0.0
SFR15,False,0,0,3.0
SFR16,False,1,0,2.0
SFR160,False,0,0,0.0
SFR167,False,0,0,0.0
SFR169,False,0,0,1.0
SFR17,False,1,0,2.0
SFR170,False,1,0,3.0
SFR171,False,0,0,3.0
SFR172,False,1,0,2.0
SFR174,False,0,0,3.0
SFR175,False,0,0,3.0
SFR185,False,0,0,3.0
SFR187,False,0,0,0.0
SFR188,False,0,0,0.0
SFR197,False,0,0,0.0
SFR198,False,0,0,4.0
SFR199,False,0,0,4.0
SFR2,False,0,0,0.0
SFR20,False,1,0,1.0
SFR200A,False,0,0,1.0
SFR201,False,0,0,0.0
SFR203,False,0,0,4.0
SFR208,False,0,0,2.0
SFR209,False,0,0,3.0
SFR21,False,1,0,2.0
SFR210,False,0,0,4.0
SFR211,False,0,0,3.0
SFR213,False,0,0,1.0
SFR214A,False,1,0,1.0
SFR215,False,0,0,3.0
SFR217,False,0,0,4.0
SFR219,False,1,0,4.0
SFR22,False,1,0,0.0
SFR220,False,0,0,4.0
SFR224,False,0,0,0.0
SFR228,False,0,0,4.0
SFR229,False,0,0,0.0
SFR231,False,0,0,0.0
SFR231A,False,1,0,0.0
SFR254,False,1,0,1.0
SFR256,False,0,0,0.0
SFR257,False,0,0,1.0
SFR259,False,0,0,1.0
SFR26,False,0,0,0.0
SFR261,False,1,0,4.0
SFR263,False,1,0,1.0
SFR265,False,1,0,2.0
SFR266,False,1,0,1.0
SFR267,False,1,0,1.0
SFR268,False,1,0,1.0
SFR269,False,1,0,1.0
SFR270,False,1,0,1.0
SFR271,False,1,0,1.0
SFR272,False,1,0,3.0
SFR273,False,1,0,4.0
SFR274,False,1,0,1.0
SFR275,False,1,0,0.0
SFR277,False,1,0,1.0
SFR279A,False,1,0,1.0
SFR280,False,1,0,4.0
SFR284,False,1,0,4.0
SFR286,False,0,0,3.0
SFR287,False,1,0,1.0
SFR289A,False,0,0,1.0
SFR290,False,0,0,3.0
SFR291,False,0,0,1.0
SFR295A,False,0,0,4.0
SFR299,False,1,0,4.0
SFR3,False,1,0,0.0
SFR305,False,0,0,1.0
SFR307,False,1,0,1.0
SFR309,False,1,0,1.0
SFR31,False,0,0,2.0
SFR311,False,1,0,2.0
SFR311A,False,1,0,2.0
SFR315,False,1,0,2.0
SFR316,False,1,0,4.0
SFR319,False,1,0,1.0
SFR32,False,0,0,4.0
SFR33,False,1,0,2.0
SFR34,False,0,0,0.0
SFR35,False,0,0,2.0
SFR36,False,1,0,0.0
SFR37,False,1,0,2.0
SFR41,False,1,0,1.0
SFR42,False,0,0,2.0
SFR43,False,1,0,4.0
SFR45,False,1,0,2.0
SFR46,False,1,0,2.0
SFR49,False,1,0,4.0
SFR51,False,1,0,0.0
SFR53,False,1,0,0.0
SFR55,False,0,0,1.0
SFR56,False,1,0,3.0
SFR58,False,1,0,0.0
SFR6,False,0,0,0.0
SFR67,False,0,0,3.0
SFR69,False,0,0,0.0
SFR7,False,1,0,0.0
SFR73,False,0,0,3.0
SFR74,False,1,0,3.0
SFR75,False,1,0,3.0
SFR76,False,0,0,3.0
SFR79,False,1,0,4.0
SFR8,False,0,0,4.0
SFR81,False,1,0,3.0
SFR83,False,0,0,2.0
SFR84,False,0,0,2.0
SFR85,False,0,0,3.0
SFR86,False,0,0,3.0
SFR87,False,0,0,3.0
SFR88,False,0,0,0.0
SFR89,False,0,0,0.0
SFR9,False,1,0,2.0
SGR100,False,1,0,2.0
SGR106,False,0,0,0.0
SGR11,False,0,0,2.0
SGR12,False,0,0,1.0
SGR13,False,1,0,0.0
SGR17,False,1,0,0.0
SGR19,False,0,0,0.0
SGR21,False,0,0,2.0
SGR22,False,0,0,0.0
SGR26,False,1,0,2.0
SGR27,False,1,0,0.0
SGR3,False,1,0,0.0
SGR31,False,0,0,0.0
SGR33,False,1,0,0.0
SGR35,False,0,0,0.0
SGR42,False,1,0,3.0
SGR5,False,0,0,0.0
SGR50,False,0,0,2.0
SGR58,False,0,0,1.0
SGR59,False,0,0,4.0
SGR60,False,0,0,1.0
SGR62,False,0,0,1.0
SGR65,False,0,0,4.0
SGR66,False,0,0,2.0
SGR68,False,1,0,1.0
SGR69,False,1,0,3.0
SGR71,False,0,0,1.0
SGR72,False,1,0,2.0
SGR76,False,1,0,4.0
SGR8,False,1,0,1.0
SGR82,False,1,0,1.0
SGR83,False,0,0,2.0
SGR84,False,1,0,0.0
SGR86,False,1,0,1.0
SGR88,False,1,0,1.0
SGR89,False,1,0,1.0
SGR90,False,0,0,1.0
SGR93,False,1,0,3.0
SGR94,False,1,0,3.0
SGR95,False,0,0,4.0
SGR98,False,1,0,3.0
SGR99,False,0,0,3.0
SHR10,False,0,0,2.0
SHR13,False,0,0,4.0
SHR15,False,1,0,0.0
SHR16,False,0,0,2.0
SHR17,False,0,0,0.0
SHR27,False,1,0,4.0
SHR3,False,1,0,3.0
SHR47,False,1,0,3.0
SHR51,False,1,0,3.0
SHR52,False,1,0,1.0
SHR57,False,1,0,3.0
SHR6,False,0,0,3.0
SHR7,False,1,0,4.0
SHR76,False,0,0,1.0
SHR77,False,1,0,2.0
SHR78,False,1,0,2.0
SHR79,False,1,0,0.0
SHR8,False,0,0,2.0
SHR80,False,1,0,1.0
SHR81,False,1,0,1.0
